ut,n_cits,depth,dependence,pub_year
000088918600005,7,0.571428571,0,2000
000165794300003,7,0,0.428571429,2000
000165841400010,7,0.714285714,3.857142857,2001
000166007000013,7,0.571428571,3,2000
000166017100004,7,0.285714286,0.142857143,2000
000166332300003,7,0.285714286,0.142857143,2000
000166445400001,7,0.428571429,0.142857143,2001
000166649600012,7,0,0.285714286,2001
000167097900010,7,0.285714286,1.142857143,2001
000167259500014,7,0.285714286,2.142857143,2001
000167376900001,7,0.571428571,0,2001
000167603300023,7,0,0.142857143,2000
000168598000005,7,0.714285714,2.714285714,2001
000168609200028,7,0.142857143,0.571428571,2001
000169636000005,7,0.571428571,1,2001
000169652000016,7,0.142857143,1.428571429,2000
000169909700007,7,0.571428571,1.428571429,2001
000170308500005,7,0.428571429,0,2001
000170957500001,7,0,0,2001
000171240500004,7,0.571428571,1.285714286,2001
000172394400002,7,0.285714286,3.142857143,2001
000173776900010,7,1.142857143,1.142857143,2002
000174641600007,7,0.714285714,0.714285714,2002
000175172000011,7,1.571428571,0.714285714,2002
000175322600017,7,1,0,2002
000175663300002,7,1,0.857142857,2002
000175902800003,7,0.428571429,1,2002
000175965400010,7,0.571428571,0.142857143,2002
000176374100011,7,0.714285714,0,2002
000176415400006,7,0.142857143,0.571428571,2002
000176415500007,7,0.285714286,1.428571429,2002
000177329800001,7,0.571428571,0.428571429,2002
000177329800005,7,0.571428571,0.428571429,2002
000177412300008,7,0.714285714,0.714285714,2002
000177966400018,7,0.428571429,0.142857143,2002
000179904000001,7,0.428571429,1.142857143,2003
000179949400005,7,0.571428571,0,2002
000179949400010,7,0.428571429,0,2002
000180188600026,7,0,0.142857143,2002
000180277800046,7,1.428571429,5.857142857,2002
000180326100002,7,0.142857143,0,2003
000180643900043,7,0,0,2003
000180776500005,7,0.571428571,0.714285714,2003
000180788300023,7,0.142857143,0,2003
000181012900001,7,0.285714286,0.142857143,2003
000181039100015,7,0.142857143,0,2003
000181070200003,7,0.285714286,0,2003
000181353000002,7,0,0.571428571,2003
000181889200005,7,0.285714286,1.142857143,2003
000182020600032,7,0.714285714,2.285714286,2003
000182425300002,7,1,1.571428571,2003
000182680700021,7,0.571428571,0.571428571,2003
000182710300004,7,0,0.142857143,2003
000182889300007,7,0.428571429,1.285714286,2003
000182919700052,7,0.142857143,0,2003
000183588500003,7,0,0.857142857,2003
000183748500018,7,0,0,2003
000184078700006,7,0.285714286,0.142857143,2003
000184090700005,7,0.428571429,12.85714286,2003
000184332600047,7,0.428571429,1.285714286,2003
000185949400002,7,1,0,2003
000186314800001,7,0.571428571,0,2003
000187738300002,7,0.857142857,0,2004
000188424200008,7,0.285714286,0.714285714,2004
000188545000015,7,0.142857143,0,2004
000188869300005,7,1,0,2003
000189393200007,7,0.285714286,0,2004
000203013100014,7,0.571428571,0.285714286,2004
000203013500007,7,0.857142857,1.857142857,2005
000207808300007,7,0.285714286,1.428571429,2009
000208625600014,7,0.857142857,0.857142857,2010
000209045500004,7,0.285714286,0.285714286,2009
000210735200006,7,0.285714286,4.142857143,2007
000220023500001,7,0.285714286,6.571428571,2004
000220585400001,7,0.142857143,1.857142857,2004
000221220800002,7,0.285714286,0,2004
000221671800013,7,0,0.428571429,2004
000222041900047,7,0,0,2004
000222044300005,7,0,0.285714286,2003
000222875700003,7,0.285714286,1.142857143,2004
000223919400008,7,0.285714286,2,2004
000225177300006,7,0.142857143,0.714285714,2004
000225267200007,7,0.714285714,1.142857143,2004
000225348400007,7,0.428571429,2.571428571,2004
000225701000003,7,1.142857143,2,2004
000225900400011,7,0.428571429,0.142857143,2004
000226327100004,7,0.571428571,0.285714286,2004
000226375900006,7,0,1.714285714,2004
000226561000006,7,1.857142857,0.857142857,2005
000226565700010,7,0,0.714285714,2005
000226593000001,7,0.428571429,0.142857143,2005
000227040500005,7,0.142857143,0.571428571,2005
000227069800008,7,0,0.428571429,2005
000227069800009,7,0,0.142857143,2005
000227848500001,7,0,1.142857143,2005
000228573100013,7,0,0.714285714,2005
000228608700005,7,0.285714286,0.142857143,2005
000228780500062,7,0.571428571,0.857142857,2005
000229005500005,7,0.571428571,0,2005
000229567800002,7,0.285714286,0,2005
000229694600001,7,0.428571429,0.857142857,2005
000229892500006,7,0.714285714,6.142857143,2005
000230710000002,7,0.285714286,2.142857143,2005
000230879400011,7,0.857142857,3,2005
000230941300005,7,0,0.285714286,2004
000231654200037,7,0.571428571,0.857142857,2005
000231715900007,7,0.428571429,2,2005
000231944700002,7,0.428571429,0,2005
000232840400021,7,0.857142857,2.857142857,2005
000233288000017,7,0.857142857,0.857142857,2005
000233463500005,7,0.142857143,0.285714286,2005
000233778500042,7,0,0.285714286,2005
000234381600008,7,0.857142857,3.428571429,2005
000234744700002,7,0.142857143,0.428571429,2006
000235063000009,7,0.714285714,0,2006
000235258500015,7,0.285714286,0.857142857,2006
000235836100017,7,1,0.142857143,2005
000236814600006,7,0.571428571,1,2006
000237277900003,7,0.571428571,0.285714286,2006
000238967100020,7,0.142857143,0.714285714,2006
000239615800010,7,0,1,2006
000240545900001,7,0.428571429,0.714285714,2006
000240765600004,7,0.142857143,3.285714286,2006
000241402600002,7,0,0.714285714,2006
000242509800002,7,0.142857143,0,2006
000242524300010,7,0,0.571428571,2006
000243052400008,7,0.142857143,0,2006
000243471400011,7,0.142857143,2,2007
000243559500002,7,0.285714286,1,2007
000244001900013,7,0.142857143,1.142857143,2007
000245326600004,7,0.142857143,1,2007
000245453300009,7,0.428571429,0.142857143,2007
000245453300012,7,0.142857143,1.142857143,2007
000246137000030,7,1.142857143,0.571428571,2007
000246152000001,7,0.142857143,0,2007
000246279500008,7,0.428571429,0.857142857,2007
000246373000004,7,0.142857143,0,2007
000246379600006,7,0.142857143,0.857142857,2007
000246947400003,7,0.428571429,0.428571429,2007
000247578600005,7,0.571428571,5,2007
000248247400015,7,1.142857143,1.428571429,2007
000248578000007,7,0,0,2007
000248768800013,7,0.285714286,1.571428571,2007
000248992700021,7,0.142857143,0,2007
000249269000009,7,0.285714286,0,2007
000250064500017,7,1,0.571428571,2007
000251003900008,7,0.142857143,0,2007
000251135800002,7,0,0,2007
000251681600011,7,1,2.428571429,2007
000251962400023,7,2,0.428571429,2007
000251994700028,7,0.142857143,0.285714286,2008
000252467800002,7,0,1,2008
000252554200011,7,1,0,2007
000253644900001,7,0,0.428571429,2007
000253831900006,7,0.571428571,1.285714286,2007
000253858100003,7,0.142857143,2.428571429,2008
000254000300004,7,0.285714286,2,2007
000254277000002,7,0.428571429,0.428571429,2008
000254486000005,7,1.142857143,1.857142857,2008
000254930200002,7,0.428571429,3.857142857,2008
000254991600003,7,0,0.714285714,2008
000255236500012,7,0,0,2008
000255495200012,7,0.571428571,0,2008
000255496000005,7,0.428571429,2,2008
000255959900001,7,0,0.142857143,2008
000256100400005,7,0.285714286,0,2008
000257400200004,7,0.285714286,0.857142857,2008
000257522400008,7,1,1.285714286,2008
000258783500003,7,0,1.428571429,2008
000258880700006,7,0.571428571,1.857142857,2007
000259451800007,7,0.857142857,1.714285714,2008
000259775000009,7,0.428571429,0.571428571,2008
000260061200016,7,0.571428571,0.571428571,2008
000260472100004,7,0.142857143,1.428571429,2008
000260472100011,7,0.428571429,1.285714286,2008
000260567400007,7,0.714285714,0.428571429,2008
000260807300008,7,0.428571429,0.285714286,2008
000261352700004,7,0.285714286,0.142857143,2008
000261447800005,7,0.571428571,0.571428571,2008
000261814500008,7,0.571428571,2.428571429,2008
000261954900005,7,0.142857143,0.714285714,2008
000262226500006,7,0,0.428571429,2008
000262424900014,7,0.428571429,0.142857143,2009
000262508300011,7,0.142857143,1,2009
000262547400012,7,0.142857143,0,2009
000262587900021,7,0.428571429,0.857142857,2009
000262655500023,7,0.714285714,0,2008
000262795300011,7,0.428571429,0.714285714,2009
000263136200016,7,0.285714286,4.571428571,2009
000263353500002,7,0,1.428571429,2009
000263994100001,7,0,0,2008
000263994100004,7,0,0.428571429,2008
000263994100005,7,0,0.428571429,2008
000264050800001,7,0.285714286,2.142857143,2009
000264057000003,7,0.428571429,0.571428571,2009
000264387400029,7,0.142857143,0.857142857,2009
000265425500008,7,0,2.857142857,2009
000265621100001,7,0.428571429,2.142857143,2009
000265778100010,7,0.142857143,0.285714286,2009
000266086100002,7,1,0,2009
000267227500003,7,0.285714286,0.142857143,2008
000267292900020,7,0.142857143,1.428571429,2009
000267368100004,7,0.142857143,2.142857143,2009
000267378700005,7,0.142857143,0.714285714,2008
000267380400011,7,0.428571429,1.857142857,2009
000267699000006,7,0.285714286,0.857142857,2009
000268003100016,7,0.428571429,2.571428571,2009
000268074000009,7,0.857142857,3.142857143,2008
000268388200009,7,0,1.285714286,2009
000268479800002,7,0.428571429,0,2009
000268777600008,7,0.285714286,1.428571429,2009
000268881700001,7,0.571428571,0.142857143,2009
000269050900002,7,0.285714286,1.285714286,2009
000269075100005,7,0,0.142857143,2009
000269075100007,7,0,0.428571429,2009
000269090000002,7,0.428571429,2.714285714,2009
000269425600013,7,2,3.142857143,2009
000269885500003,7,0.428571429,3.714285714,2009
000270501600002,7,0.857142857,1.571428571,2009
000270841800014,7,0,0.857142857,2009
000270841800016,7,0,3.285714286,2009
000271199600004,7,0.142857143,3.285714286,2009
000271468600010,7,1.285714286,0.142857143,2009
000271922200007,7,0.571428571,1.857142857,2009
000272045300006,7,0.142857143,0.857142857,2009
000272257800014,7,0.714285714,2.285714286,2009
000272407700004,7,0,0.571428571,2009
000272964900003,7,0.428571429,0.571428571,2009
000273673700010,7,0,0.285714286,2010
000273829900006,7,0.428571429,2.571428571,2010
000273943000014,7,0.714285714,2.428571429,2010
000274193700003,7,0.142857143,0,2009
000274294000004,7,1,3.571428571,2009
000274983400003,7,0.428571429,1.142857143,2009
000275417400010,7,0.571428571,1.428571429,2010
000275515500006,7,0.142857143,6.428571429,2010
000275549100002,7,0,0.285714286,2010
000276004300007,7,0,0.857142857,2010
000276499500014,7,0.142857143,0.571428571,2010
000276980500004,7,0.857142857,0,2010
000277418400011,7,0.142857143,2.571428571,2010
000277418400014,7,0.142857143,2.285714286,2010
000278543600005,7,1.428571429,0,2010
000278581000008,7,0.428571429,5,2010
000278873400002,7,0.428571429,0,2010
000279352400001,7,0.142857143,1.714285714,2010
000279625700006,7,0.142857143,0.142857143,2010
000280448500001,7,0.142857143,2,2010
000280674400002,7,1.428571429,0,2010
000280726000033,7,0,0,2010
000280947400027,7,0,1.714285714,2010
000280975800022,7,0.714285714,1.714285714,2010
000281028800003,7,0.142857143,0.571428571,2010
000281477600003,7,0.285714286,1.857142857,2010
000281599700004,7,0.428571429,0,2010
000281706800006,7,0.571428571,0.428571429,2009
000282141800011,7,0,0.142857143,2010
000282761900005,7,0.142857143,0.571428571,2010
000282778400015,7,0,1.142857143,2010
000283187800017,7,0.142857143,2.857142857,2010
000284327900006,7,0.714285714,0.428571429,2010
000284824400004,7,0,1.285714286,2010
000284888600017,7,0.714285714,0.714285714,2011
000285952600003,7,0.142857143,0.142857143,2010
000286481600004,7,1.285714286,0,2010
000286496200004,7,0.714285714,1.428571429,2011
000286627500002,7,0.142857143,0.142857143,2011
000287320700008,7,0.142857143,0.142857143,2011
000288118900018,7,0.428571429,0.428571429,2011
000288219400016,7,0.285714286,1.142857143,2011
000288752000003,7,0.428571429,0.714285714,2011
000288836700006,7,0,4,2010
000289063900004,7,0.571428571,0,2011
000289106900006,7,0.285714286,3.571428571,2011
000289106900011,7,0.285714286,3.571428571,2011
000289106900014,7,0,1.285714286,2011
000289287700006,7,0,0.571428571,2011
000289486100001,7,1,0.142857143,2011
000289486100002,7,0.142857143,2.714285714,2011
000291032500012,7,0.714285714,3.857142857,2011
000291114200001,7,0.142857143,0.285714286,2011
000291186900007,7,0,1.285714286,2011
000291568100123,7,0.285714286,0.857142857,2011
000291985100001,7,0.285714286,3.142857143,2011
000292083700005,7,0.428571429,3.857142857,2011
000292165900013,7,1,0.571428571,2011
000292537200002,7,0,0.714285714,2011
000292983700006,7,0,0.428571429,2011
000292997900022,7,0.142857143,0.428571429,2011
000293064100014,7,0,0.714285714,2011
000294606700017,7,0.142857143,0.142857143,2011
000294789800008,7,0.142857143,3.857142857,2010
000294839200004,7,0,0.428571429,2011
000294839200007,7,0.285714286,4,2011
000294839700008,7,0,0.571428571,2011
000295438700003,7,0.285714286,1.857142857,2011
000296169600008,7,0.142857143,0.285714286,2011
000296473400009,7,0.571428571,2.714285714,2011
000296524200007,7,2.142857143,3,2011
000296524200019,7,0.714285714,1,2011
000296965600018,7,0,0.285714286,2011
000297303100014,7,0,1,2011
000297345900014,7,0.285714286,0.714285714,2011
000297350800016,7,0,0,2011
000298259200003,7,0.142857143,0.714285714,2011
000298325300014,7,0.285714286,1.142857143,2012
000298373100003,7,0.428571429,1.285714286,2012
000298534800007,7,0.142857143,0,2011
000298669700011,7,0,0.571428571,2012
000298902100006,7,0.571428571,8.714285714,2011
000298902100007,7,0.142857143,3,2011
000299189900006,7,0.285714286,1.428571429,2011
000299869600009,7,0.142857143,0.285714286,2012
000300000600007,7,0.285714286,0,2012
000300336900037,7,2.714285714,16.85714286,2012
000300389700008,7,0,1,2012
000300877900032,7,0.285714286,0,2012
000301188500002,7,0.571428571,0.714285714,2012
000301225100022,7,0.285714286,0,2012
000301364100011,7,0.571428571,2.571428571,2012
000301512200003,7,0.142857143,0.571428571,2012
000301696800010,7,0,1.571428571,2012
000302049100007,7,0.142857143,1.428571429,2012
000302158800006,7,0,2.428571429,2012
000302328800003,7,0.142857143,1,2012
000302478200023,7,0,1.714285714,2012
000302929100005,7,1.285714286,0.428571429,2012
000302976000001,7,0.142857143,0.142857143,2012
000303533600013,7,0.142857143,1.571428571,2012
000303533600023,7,0.142857143,1,2012
000303533600025,7,0.285714286,0.428571429,2012
000304295700003,7,0.428571429,0.857142857,2012
000304788200016,7,0.285714286,0.571428571,2012
000305101600003,7,0,2,2012
000305105500002,7,0.714285714,2.285714286,2012
000305233900005,7,0,1.714285714,2012
000305276000026,7,0,0.857142857,2012
000305664500004,7,0,2,2012
000305956200002,7,0,1.714285714,2012
000306453100001,7,0.142857143,0,2012
000306547000011,7,0.142857143,2,2012
000306547000020,7,0.571428571,2.285714286,2012
000306547000025,7,0.142857143,2.714285714,2012
000308384100005,7,0.571428571,2.142857143,2012
000308481700002,7,0,0.428571429,2011
000308581700025,7,0.571428571,1.571428571,2012
000308624100002,7,0.285714286,5.571428571,2012
000308787900006,7,0.571428571,0.142857143,2012
000309357600014,7,0.428571429,0.714285714,2012
000310600500033,7,0,1.571428571,2012
000310964500010,7,0.428571429,0.285714286,2012
000310964500030,7,0.142857143,0.857142857,2012
000311037200010,7,0.428571429,1.428571429,2012
000311396200006,7,0.571428571,2,2012
000311430600005,7,0.142857143,1,2012
000311459800007,7,0.714285714,1.571428571,2012
000311714900009,7,0,1.714285714,2012
000312558100007,7,0.142857143,2.571428571,2013
000313016300010,7,0.142857143,1.857142857,2013
000313121300004,7,0.428571429,7.571428571,2013
000313231600004,7,0.285714286,1.428571429,2012
000313461700008,7,1.142857143,3.714285714,2013
000313711500011,7,0.285714286,0.857142857,2013
000313711500014,7,0.285714286,1.857142857,2013
000313719000046,7,0,1,2013
000313911000002,7,0.285714286,1.428571429,2013
000314207200013,7,0.142857143,2.428571429,2013
000314444200001,7,1,2.857142857,2012
000315137700022,7,0.285714286,0.857142857,2013
000315137700023,7,0.142857143,0.428571429,2013
000315522600032,7,0,0.142857143,2013
000316418100003,7,0.142857143,0.571428571,2013
000316421500005,7,0.142857143,0.285714286,2013
000316425300006,7,0,1.428571429,2013
000316849200010,7,0,0.428571429,2013
000316956100001,7,0.571428571,1.428571429,2013
000317529900001,7,0.285714286,3,2013
000317746900005,7,0.142857143,1,2013
000317746900006,7,0.285714286,1,2013
000317746900009,7,0.142857143,0.714285714,2013
000317808500005,7,0.142857143,0.571428571,2013
000317941800001,7,0.285714286,1.285714286,2013
000318377100008,7,0.142857143,2.857142857,2013
000318807000006,7,0.428571429,2.714285714,2013
000318807000011,7,0,2.857142857,2013
000319254000028,7,0,0.428571429,2013
000320220900010,7,0.714285714,1.285714286,2013
000320401500009,7,0.285714286,0,2013
000320401500016,7,0.428571429,1,2013
000320776100005,7,0.857142857,1.571428571,2013
000321397500008,7,0,0.428571429,2013
000321428700018,7,0.714285714,0,2013
000321852600001,7,0,2.142857143,2013
000321923800001,7,0,0,2013
000322870300009,7,0.142857143,0.571428571,2013
000323384600012,7,0,1.571428571,2013
000323437400002,7,1,0,2013
000323437400009,7,0.142857143,3.571428571,2013
000323437400014,7,0,2.714285714,2013
000323859700006,7,0,3.714285714,2013
000323859700010,7,2,1,2013
000323859700011,7,1.142857143,4.571428571,2013
000324153500003,7,0,1.571428571,2013
000324275600005,7,0,1.428571429,2013
000324454400019,7,0,0.571428571,2013
000324527300015,7,0,0.571428571,2013
000325148500004,7,0.714285714,0.571428571,2013
000325151100003,7,0,1.142857143,2013
000325305800006,7,0.142857143,0,2013
000325475300001,7,0.285714286,0.857142857,2013
000325916100007,7,0,1,2013
000325956200036,7,0.571428571,1,2013
000326881900004,7,0.428571429,2.285714286,2013
000327053200024,7,0.571428571,1,2013
000327106300010,7,0.142857143,0.142857143,2013
000327920400004,7,0.285714286,4,2013
000328652100002,7,0.142857143,1,2014
000328705200127,7,0.142857143,2.142857143,2013
000329080600002,7,0.571428571,4,2014
000329117900055,7,1.142857143,2,2013
000329241400034,7,0.142857143,2.142857143,2014
000329319200039,7,0.428571429,3.142857143,2014
000329959600192,7,0,1.285714286,2013
000330452500005,7,0.142857143,0,2014
000330455500011,7,0,2.571428571,2013
000330622600003,7,0,2.142857143,2014
000330622600025,7,0.428571429,1.428571429,2014
000330622600037,7,0.142857143,1.714285714,2014
000331160200021,7,0.428571429,3.285714286,2014
000331559800009,7,0.285714286,3.285714286,2014
000331559800017,7,0,0.714285714,2014
000331559800020,7,0,6.285714286,2014
000331771900002,7,0.142857143,2.428571429,2014
000331771900008,7,0.142857143,3.714285714,2014
000331771900021,7,0.857142857,2.714285714,2014
000331771900026,7,0.142857143,4.142857143,2014
000332575800026,7,0.285714286,0.142857143,2014
000333502600016,7,0.142857143,0,2014
000333671100002,7,0,0.428571429,2014
000333979900024,7,0,0,2014
000334094700006,7,0.142857143,0,2014
000334107500086,7,0.142857143,1.857142857,2014
000334277800004,7,0,0.571428571,2014
000334277800005,7,0,2.714285714,2014
000334967100003,7,0.428571429,5.142857143,2014
000335099600023,7,0.428571429,7.714285714,2014
000335566900001,7,0,0.714285714,2014
000335583300018,7,0.428571429,0.714285714,2014
000335609900002,7,0.571428571,5,2014
000335609900010,7,0.142857143,4.142857143,2014
000335905000002,7,0.571428571,2.714285714,2014
000336014300003,7,0.142857143,0,2014
000336442600002,7,0.428571429,6.142857143,2014
000337171300004,7,0.142857143,2.714285714,2014
000337241600004,7,0,1,2014
000337929200003,7,0.142857143,3.142857143,2014
000338004300003,7,0,0.571428571,2014
000338649800025,7,0.142857143,0.142857143,2014
000338996000006,7,0,1.428571429,2014
000339134100018,7,1.142857143,4.571428571,2014
000339492500015,7,0,1.428571429,2014
000339984400004,7,0,1,2014
000340569800010,7,0.285714286,1.857142857,2014
000341376700010,7,0.714285714,5,2014
000341376700028,7,0.142857143,0.714285714,2014
000341376700029,7,0,1.428571429,2014
000341648900002,7,0.857142857,1.285714286,2014
000342228300029,7,0.285714286,4.714285714,2014
000342228300033,7,0.142857143,3.428571429,2014
000342228300037,7,0.142857143,1.714285714,2014
000342283200012,7,0.571428571,3.714285714,2014
000342789500008,7,0,0.571428571,2014
000343609900012,7,0,2.142857143,2014
000343609900026,7,0.285714286,3.142857143,2014
000343609900037,7,0.142857143,1,2014
000343701300007,7,0.142857143,2.285714286,2014
000344358700018,7,0.142857143,3.428571429,2014
000344517300001,7,1,3.142857143,2014
000345136000003,7,0,2.428571429,2014
000345136000014,7,0.428571429,5.285714286,2014
000345136000016,7,0.142857143,5.714285714,2014
000345321400003,7,0.714285714,0.285714286,2014
000345441600011,7,0.428571429,3.857142857,2014
000345441600016,7,0.142857143,4,2014
000345527400011,7,0.285714286,1.571428571,2014
000345527400012,7,0.285714286,1,2014
000347297400004,7,0.142857143,4,2015
000347297400024,7,0.142857143,1.428571429,2015
000347297400036,7,0.428571429,1.714285714,2015
000347297400040,7,0,1.714285714,2015
000347297400052,7,0.285714286,0.714285714,2015
000347693600007,7,0,0.714285714,2015
000348324000023,7,0.714285714,2.285714286,2015
000348324000026,7,0.142857143,4,2015
000348324000037,7,0.285714286,2.285714286,2015
000349678600001,7,0.142857143,2.714285714,2014
000349770500016,7,0,2,2015
000350337000008,7,0.142857143,3.857142857,2015
000350337000019,7,0.428571429,1.142857143,2015
000351640700011,7,0.428571429,4.428571429,2015
000351656100007,7,0,1.142857143,2015
000352549400005,7,0.571428571,0.428571429,2015
000353239900011,7,0.428571429,2.142857143,2015
000353487200005,7,0,0.571428571,2015
000353659100023,7,0.285714286,1.857142857,2015
000354054900028,7,0,2.142857143,2015
000354219500002,7,0,0.428571429,2015
000354291700009,7,0.142857143,0.714285714,2015
000354489600003,7,0,1.571428571,2015
000356309800004,7,0.142857143,0,2015
000356559700013,7,0.285714286,1.142857143,2015
000357599400022,7,0.142857143,2.142857143,2015
000358054200001,7,0,0,2015
000358935900005,7,0.142857143,3.714285714,2015
000359143200009,7,0,0.571428571,2015
000359156200005,7,1.285714286,4,2015
000359415500001,7,0,0.571428571,2015
000360005800001,7,0,1,2015
000360907400022,7,0.428571429,8.428571429,2015
000360948200004,7,0.142857143,1.142857143,2015
000360950200009,7,1.285714286,2.285714286,2015
000361992800009,7,0.142857143,0.285714286,2015
000362621900017,7,0.571428571,5.571428571,2015
000363047300086,7,0.714285714,1.714285714,2015
000363188700004,7,0.714285714,0.714285714,2015
000363261600009,7,0,0.857142857,2015
000364569400004,7,0.142857143,1.857142857,2015
000364731900036,7,0,0.714285714,2015
000365130100017,7,0.142857143,4,2015
000365130100027,7,0,2.571428571,2015
000365130100031,7,0,1.428571429,2015
000365130100045,7,0.857142857,2.428571429,2015
000365293600011,7,0.285714286,1.857142857,2015
000367105900008,7,0.285714286,1.857142857,2016
000367612600018,7,0.285714286,2,2015
000367612600022,7,0,2.285714286,2015
000367612600024,7,0,3.142857143,2015
000368033100024,7,0.142857143,3.428571429,2016
000368075800010,7,0,3.142857143,2016
000368338400003,7,0.428571429,3.285714286,2015
000369017300002,7,0.285714286,1.142857143,2016
000369017300004,7,0.285714286,4,2016
000369017300007,7,0.285714286,2,2016
000369953100002,7,0,0.428571429,2016
000370255700019,7,0.285714286,2.714285714,2016
000371938600006,7,0.142857143,5,2016
000371938600018,7,0,3.285714286,2016
000372045600011,7,0.285714286,3,2016
000374546700001,7,0.285714286,5.428571429,2016
000374705700017,7,0.285714286,2.571428571,2016
000374842200014,7,0.142857143,0.857142857,2016
000375162400001,7,0.142857143,2,2016
000375785700001,7,0.428571429,5.571428571,2016
000376201600008,7,0.142857143,0.857142857,2016
000376273700030,7,0.285714286,1.285714286,2016
000376880700001,7,0,5.285714286,2016
000377929700009,7,0.571428571,2.428571429,2016
000378777500006,7,0,3.571428571,2016
000378777500026,7,0.142857143,0.142857143,2016
000378914900050,7,0.285714286,2.285714286,2016
000379346000007,7,0,4.428571429,2016
000379685000001,7,0.142857143,1.142857143,2016
000380075000009,7,0,3.142857143,2016
000380153900011,7,0.142857143,1.714285714,2016
000382877400022,7,0,3,2016
000382914200010,7,0.571428571,2.857142857,2016
000382915800003,7,0.428571429,5,2016
000383508200008,7,0.428571429,3.714285714,2016
000384509100019,7,0.571428571,3.142857143,2016
000384622500002,7,0.428571429,6,2016
000385704200017,7,0,2.714285714,2016
000385777500016,7,0.428571429,7.285714286,2016
000386055100024,7,0,2,2016
000386435100010,7,0.285714286,5.142857143,2016
000386631700001,7,0.142857143,3.142857143,2016
000386738300027,7,0,6,2017
000389336100030,7,0.142857143,3.428571429,2016
000389336100042,7,0.142857143,1.714285714,2016
000389548900011,7,0,2.857142857,2016
000389721300007,7,1.571428571,1,2016
000389721300008,7,1.857142857,1.857142857,2016
000392768800024,7,0,1.142857143,2017
000393180000006,7,0.142857143,2.285714286,2016
000394339500029,7,0,4,2017
000396614600017,7,0.142857143,4.142857143,2017
000398133900007,7,0.571428571,5.571428571,2017
000401297600003,7,0.285714286,3.428571429,2017
000401400000011,7,0,1,2017
000401747900034,7,0,0.285714286,2017
000402551700057,7,0.428571429,0.142857143,2017
000403148800023,7,0.428571429,2.428571429,2017
000403160600002,7,0,2.142857143,2017
000403857200005,7,0,8.428571429,2017
000403997700001,7,0,0,2017
000404736200004,7,1.285714286,9.714285714,2017
000405275500012,7,0.142857143,2.285714286,2017
000405275500013,7,0,2.714285714,2017
000405275500021,7,0,1.857142857,2017
000406497200015,7,0,0.857142857,2017
000408370700023,7,0,1.285714286,2017
000408788100001,7,0,0.285714286,2017
000409229000007,7,0.285714286,0.285714286,2017
000410551700016,7,0.285714286,1,2017
000412035300010,7,0,3.142857143,2017
000412527000034,7,0.142857143,3.714285714,2017
000414148800001,7,0,1,2017
000416800600009,7,1.142857143,3.857142857,2017
000085149800001,6,0.166666667,0,2000
000085495700008,6,0.166666667,0.5,2000
000085520200010,6,0.166666667,0,2000
000086081600014,6,0,2.5,2000
000086496800005,6,0.333333333,0,2000
000087957800005,6,0.166666667,1.166666667,2000
000088289000008,6,0.166666667,0,2000
000088918600001,6,0,0.166666667,2000
000088918600007,6,0.833333333,0.833333333,2000
000088919400010,6,0.666666667,0.5,2000
000089361300018,6,0.5,1.5,2000
000089449100016,6,0.333333333,1.166666667,2000
000090050300007,6,1.333333333,1.166666667,2000
000090059500001,6,0.166666667,2.333333333,2000
000165170400003,6,0,0.333333333,2000
000165484200003,6,0.166666667,0.333333333,2000
000165717400009,6,0,0,2000
000165908200007,6,0.166666667,0,2000
000166630900016,6,0.5,0.333333333,2001
000167347700039,6,0.5,2,2001
000167603300010,6,0,0.833333333,2000
000167885200005,6,0.166666667,0.166666667,2001
000167941000012,6,0,0,2001
000168069600012,6,0,0.166666667,2001
000168598000003,6,0,0.833333333,2001
000169044900005,6,1,0.5,2001
000169213100002,6,0,0,2001
000169631200006,6,0.333333333,0.5,2001
000170393500002,6,0.166666667,0,2001
000170653400010,6,0.166666667,0.5,2001
000170846300006,6,0.333333333,0.333333333,2001
000170972300013,6,0.666666667,6.166666667,2001
000170972300032,6,0,0,2001
000172110700006,6,0.333333333,0.333333333,2001
000172309300002,6,1.666666667,0.666666667,2001
000172602900003,6,0,0.166666667,2002
000172705100027,6,1,0,2001
000172708200006,6,0.333333333,0,2001
000172846100001,6,0,0.5,2002
000173012800005,6,0.5,1.666666667,2002
000173200000003,6,0.166666667,0,2002
000173365900001,6,0.666666667,4.166666667,2002
000173407100004,6,0.166666667,0.333333333,2002
000173833900017,6,0.333333333,0.333333333,2002
000173961000004,6,1.166666667,2,2001
000174044500003,6,0,0.333333333,2002
000174955400009,6,0.333333333,0,2002
000175137800004,6,0.166666667,1.166666667,2001
000175172000009,6,0.5,0.5,2002
000175413900015,6,0,0,2002
000176415400009,6,0.166666667,0.333333333,2002
000176948600004,6,0.5,0.5,2002
000177156800005,6,0.166666667,3.833333333,2002
000178418500014,6,0.5,1,2002
000178552800004,6,0.166666667,0.5,2002
000178947400004,6,0,0,2002
000179519300004,6,0.166666667,0,2003
000180397600015,6,0.166666667,0.666666667,2003
000182523400013,6,0,0,2003
000182710300007,6,0,0.166666667,2003
000182746300045,6,0,0.833333333,2003
000183301200016,6,0.166666667,0,2003
000183331300015,6,0.333333333,0,2003
000183488900043,6,0.333333333,2,2003
000184006900006,6,0.333333333,0.5,2003
000184454700014,6,0.333333333,0.833333333,2003
000185120000005,6,1,0.166666667,2003
